source_id,Institution (bolded name),Webpage,(2nd line),(3rd line),Address Line 1 (Street or Box Number),Address Line 2 (Room/Suite),City,State,Zip Code,Phone,Best email contact,Summary Description of Map Collection,Questions / Notes / Comments,Region ID,Regional Coordinator,Status,Date of last update,Addtional Note
324,University of New Hampshire,https://www.library.unh.edu/find/maps-geospatial-data,Dimond Library,Government Documents/The Class of 1943 Map Room,18 Library Way,,Durham,NH,03824,603-862-1535,,"Contains paper maps and atlases, tangible air photos, digital maps and geospatial data on CD-ROM and DVD. Maps in the Class of 1943 Map Room only circulate to UNH faculty and staff. Circulating maps and atlases are in the regular stacks and government documents collection. Non-circulating atlases are in the Dimond Library reference collection.",,1,,Not started,,
325,Dartmouth College,https://www.dartmouth.edu/~library/maproom/,Baker-Berry Library,Evans Map Room,6025 Baker/Berry Library,,Hanover,NH,03755-3525,603-646-2579,,"The collection consists of over 189,000 sheet maps and 3000 atlases, books, journals, CD-ROMS, computer software, globes, and aerial photos. Although, the collection is international in scope, it is particularly strong for New Hampshire, the Upper Connecticut River Valley, and New England.",,1,,Not started,,
327,Historical Society of Cheshire County,www.hsccnh.org,,,246 Main Street,P.O. Box 803,Keene,NH,03431,603-352-1895,,"More than 300 different maps of New Hampshire, Cheshire County, County's towns, and related areas are in the collection.",,1,,Not started,,
328,"Rutgers University, New Brunswick Campus",https://www.libraries.rutgers.edu/alexander,Alexander Library,Special Collections & Archives and Gov Docs Library,169 College Ave.,,New Brunswick,NJ,08901-1163,848-932-7006,reference@rutgers.libanswers.com,"Maps are held in their Special Collections & University Archives. A search of the catalog returned over 5,000 hits. There are more maps currently uncataloged in their collection so it is probably much larger than this. There are also maps in their Government Documents collection.",,2,Nancy Kandoian,completed by institution,10/17/2020,sent to Albert C. King at Rutgers Special Collections and University Archives; abbreviated survey done by him 10/12/2020
329,"Rutgers University, Busch Campus",https://www.libraries.rutgers.edu/lsm,Library of Science and Medicine,,165 Bevier Rd,,Piscataway,NJ,08854-8009,848-445-3854,reference@rutgers.libanswers.com,Contains all 7.5' series topographic maps for the state of New Jersey and important soil surveys of New Jersey.,,2,Nancy Kandoian,completed by institution,10/28/2020,"sent message with link to survey to Stephanie Bartz, Govt Resources and Information Services at Rutgers Library of Science and Medicine; sent another message to Stephanie 10/28/2020 with requested image of 2006 entry"
330,Princeton University Library,https://library.princeton.edu/special-collections/divisions/historic-maps-collection,"Firestone Library, Special Collections",Historic Maps Collection,One Washington Road,,Princeton,NJ,08540,609-258-3184,ferguson@princeton.edu,"This collection holds maps printed before 1919 (loose sheets, wall maps, cased maps), some atlases, directories, guides, and related reference works. The collection is especially rich in examples depicting North America, Western Europe, and the Middle East, with large holdings for London, Paris, and New York. Many of the maps have been digitized: high-resolution images are linked to the online catalog records. In addition, there is a small collection of globes and cartographic instruments and materials.",,2,Nancy Kandoian,completed by RC,3/20/2021,referred to Wangyal by Ferguson (Special Collections); sent 2nd request to Ferguson; sent request also to Wangyal (shawatw@princeton.edu) 10/2/20; wrote to Wangyal again 10/17/2020; 2/11/2021
335,Palace of the Governors,http://www.palaceofthegovernors.org/library.html,The Fray Angélico Chávez History Library,Map Collection,113 Lincoln Avenue,,Sante Fe,NM,87501,505-476-5090,historylibrary@state.nm.us,"Has hundreds of maps focusing on New Mexico and the American Southwest, some dating back over 400 years.","Was told to contact Heather McClure
heather.mcclure@state.nm.us or  feel free to use our general email address: Chavez Library historylibrary@state.nm.us . Gave her 3rd email to finish up.",6,Cheyenne Stradinger,completed by institution,,
336,"New Mexico Tech, New Mexico Bureau of Geology & Mineral Resources",https://geoinfo.nmt.edu/libraries/gic/home.html,Geologic Information Center,,801 Leroy Place,,Socorro,NM,87801-4796,575-835-5490,Amy.Trivitt@nmt.edu,"Contains more than 5,000 maps focusing on geologic data relating to New Mexico's mining and petroleum industries, mineral and water resources, and geology.",11/20/20 Amy got back to me right away and I sent her the info on the survey to fill out.,6,Cheyenne Stradinger,completed by institution,,
332,University of New Mexico,https://library.unm.edu/about/collections/magic.php,Centennial Science and Engineering Library,Map and Geographic Information Center (The Map Room),MSC05 3020,1 University of New Mexico,Albuquerque,NM,87131-0001,505-277-5738,cstradinger@unm.edu,"This is the largest collection of maps and other cartographic information, such as atlases, gazetteers and place name guides, in the state of New Mexico. It includes maps obtained through the Federal Depository Library Program, commercial map firms, and donated maps. Highlights include the Sanborn Fire Insurance Maps of New Mexico, historic road maps of New Mexico, and historic maps of the Southwest and the Navajo Nation.","I, Cheyenne Stradinger, am the new librarian for MAGIC.",6,Cheyenne Stradinger,completed by RC,,
319,"Nevada State Library, Archives, and Public Records",https://nsla.nv.gov/home,,,100 North Stewart Street,,Carson City,NV,89701,775-684-3313,,Has an extensive map collection focused on Nevada.,,9,Janet Reyes,completed by institution,3/1/21,contact is Kelly Robertson
320,Nevada Historical Society,https://www.nvhistoricalsociety.org/,,,1650 North Virgina Street,,Reno,NV,89503,775-688-1190,shayeszorn@nevadaculture.org,The Research Library at the Society has a maps collection related to the history of Nevada and the Great Basin.,,9,Janet Reyes,completed by institution,3/2/21,contact is Sherlyn Hayes-Zorn
321,"University of Nevada, Reno",https://guides.library.unr.edu/Maps,DeLaMare Library,Mary B. Ansari Map Library,1644 North Viriginia Street,"DeLaMare Library/262, Mackay Mines Building",Reno,NV,89557,775-784-6945,cklenke@unr.edu,"The Collection contains over 200,000 maps including topographic and earth science themes, for Nevada, Great Basin Region, United States and the world.",,9,Janet Reyes,completed by institution,10/16/20,
322,"University of Nevada, Reno",https://library.unr.edu/specoll,Special Collecions and University Archives,,1664 North Virginia Street,,Reno,NV,89557,775-682-5665,specoll@unr.edu,Searching through their Special Collections Guides shows numerous collections containing historical maps relating to Nevada.,,9,Janet Reyes,completed by institution,3/16/21,contact is Jacque Sundstrand 
346,Syracuse University,https://library.syr.edu/research/mgi.php,Maps and Government Information,Bird Library,222 Waverly Avenue,Room 358,Syracuse,NY,13244,315-443-2093,libref@syr.edu,"Includes over 200,000 maps and aerial photographs, 50,000 maps in microform, over 4,500 atlases, Sanborn fire insurance maps (digital, print, and microform), and extensive holdings of guidebooks, geologic maps and USDA Soil Surveys.",,2,Kim Plassche,1st attempt,9/18/2020,
337,Pratt Institute,https://libguides.pratt.edu/maps,Pratt Institute Libraries,"Pratt Library, Brooklyn Campus",200 Willoughby Avenue,,Brooklyn,NY,11205,718-636-3704,mportis@pratt.edu,"The collection contains axonometric maps, topographic maps, building plans, identity maps, land use maps, atlases, road maps, and Sanborn maps focusing on Brooklyn and New York City.",Additional information about the collection was found here: https://library.pratt.edu/uploads/files/maps.pdf,2,Nancy Kandoian,2nd attempt,2/12/2021,got response and sent message with survey link to mportis@pratt.edu
341,Queens Public Library,https://www.queenslibrary.org/research/local-history/maps-atlases,Archives,,89-11 Merrick Boulevard,,Jamaica,NY,11432,718-990-0770,,"Consists of over 5,000 maps from 1639 to the present documenting the transformation of Brooklyn, Queens, Nassau, Suffolk, Long Island, New York City, and New York State from rural, empty farm land to a densely populated metropolitan area. The maps document this region's land ownership, homes, political and property boundaries, land formation, transportation routes, significant landmarks, and more.",,2,Nancy Kandoian,completed by RC,4/9/20021,"2nd request to erik.huber@queenslibrary.org, copied to judiith.todman@queenslibrary.org; sent followup email after filling in survey"
344,New-York Historical Society,www.nyhistory.org,Library,,170 Central Park West at Richard Gilder Way (77th Street),,New York,NY,10024,212-485-9225,reference@nyhistory.org,"The New-York Historical Society library holds over 10,000 maps, both printed and manuscript, dating from the seventeenth century through to the present. Geographic scope varies according to time period, ranging from New York City and State to the entire eastern seaboard and all fifty states. Dutch, British, Spanish, French and American maps document the colonization of North America, with later maps reflecting westward exploration and expansion. Among the manuscript map holdings are those of Robert Erskine and Simeon DeWitt, General George Washington's cartographers, and numerous surveys of eighteenth and nineteenth century property maps in New York City and the surrounding region. Twentieth century holdings include maps depicting New York City's overcrowded housing, as well as many regional road, transportation and tourist maps for the entire country.",Summary was obtained from here: http://dlib.nyu.edu/nyhs/,2,Nancy Kandoian,,,RC began to fill out survey after no response from institution; but probably have to re-do because I forgot to hit final submit button.  NAK 4/9/2021
338,Buffalo and Erie County Public Library,www.buffalolib.org,Central Library,Special Collections,1 Lafayette Square,,Buffalo,NY,14203-1887,716-858-8900,askus@buffalolib.org,"Has an extimated 70,000 maps that consist of local, regional, state, national, and international maps, including nautical and aeronautical charts.",,2,Kim Plassche,completed by institution,9/17/2020,
339,"University at Buffalo, University Libraries",https://library.buffalo.edu/maps/,Lockwood Memorial Library,Map Collection,Lockwood Memorial Library,"University at Buffalo, North Campus",Buffalo,NY,14260-1672,716-645-1332,library@buffalo.edu,"The Map Collection at the University at Buffalo is the largest in Western New York. It contains over 450,000 maps, 6,000 aerial photos, and more than 500 atlases covering all regions of the world, with emphasis on Buffalo and Erie County, New York State, the United States, Canada, and the University at Buffalo campuses.",,2,Kim Plassche,completed by institution,9/17/2020,Completed by institution AND RC since I am both
